년월,시도명,읍면동명,업종명,이용금액,총 유동인구,데이터기준일자
2018-08,서귀포시,예래동,관광 민예품 및 선물용품 소매업,8254600,9845157.817,2020-12-15
2018-08,서귀포시,예래동,과실 및 채소 소매업,13761000,9845157.817,2020-12-15
2018-08,서귀포시,예래동,골프장 운영업,267157800,9845157.817,2020-12-15
2018-08,서귀포시,영천동,호텔업,170993150,5589943.2129999995,2020-12-15
2018-08,서귀포시,안덕면,화장품 및 방향제 소매업,74488950,20079880.45,2020-12-15
2018-08,서귀포시,서홍동,기타음식료품위주종합소매업,5301800,5868755.565,2020-12-15
2018-08,서귀포시,안덕면,한식 음식점업,1181424416,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,체인화 편의점,335880071,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,그외 기타 종합 소매업,3420000,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,그외 기타 스포츠시설 운영업,8269424,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,그외 기타 분류안된 오락관련 서비스업,770000,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,관광 민예품 및 선물용품 소매업,26193000,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,과실 및 채소 소매업,23562740,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,골프장 운영업,657567010,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,기타 수상오락 서비스업,649000,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,건강보조식품 소매업,250000,20079880.45,2020-12-15
2018-08,서귀포시,송산동,호텔업,172523150,22039388.51,2020-12-15
2018-08,서귀포시,송산동,한식 음식점업,2884736698,22039388.51,2020-12-15
2018-08,서귀포시,송산동,"피자, 햄버거, 샌드위치 및 유사 음식점업",179871109,22039388.51,2020-12-15
2018-08,서귀포시,송산동,체인화 편의점,714608920,22039388.51,2020-12-15
2018-08,서귀포시,송산동,차량용 주유소 운영업,962488056,22039388.51,2020-12-15
2018-08,서귀포시,송산동,차량용 가스 충전업,49567705,22039388.51,2020-12-15
2018-08,서귀포시,송산동,화장품 및 방향제 소매업,140894840,22039388.51,2020-12-15
2018-08,서귀포시,안덕면,기타 외국식 음식점업,24237000,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,기타 주점업,9154004,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,기타음식료품위주종합소매업,239429330,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,차량용 주유소 운영업,636683043,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,차량용 가스 충전업,2622159,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,중식 음식점업,27479300,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,전시 및 행사 대행업,345383310,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,일식 음식점업,26999500,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,일반유흥 주점업,9010000,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,육류 소매업,10142541,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,욕탕업,52141402,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,여관업,163515332,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,스포츠 및 레크레이션 용품 임대업,12897900,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,슈퍼마켓,53703967,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,수산물 소매업,12911400,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,서양식 음식점업,425385240,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,빵 및 과자류 소매업,27387210,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,비알콜 음료점업,30645170,20079880.45,2020-12-15
2018-08,서귀포시,안덕면,"피자, 햄버거, 샌드위치 및 유사 음식점업",23103960,20079880.45,2020-12-15
2018-08,서귀포시,예래동,스포츠 및 레크레이션 용품 임대업,53207250,9845157.817,2020-12-15
2018-08,서귀포시,서홍동,기타 외국식 음식점업,12282595,5868755.565,2020-12-15
2018-08,서귀포시,서홍동,그외 기타 종합 소매업,10000,5868755.565,2020-12-15
2018-08,서귀포시,대륜동,중식 음식점업,37161800,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,전시 및 행사 대행업,18864134,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,일식 음식점업,66590340,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,일반유흥 주점업,10043000,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,육류 소매업,3789000,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,욕탕업,3911500,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,차량용 가스 충전업,17756636,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,여관업,212597986,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,슈퍼마켓,88091509,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,수산물 소매업,5544000,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,서양식 음식점업,114325391,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,빵 및 과자류 소매업,43439760,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,비알콜 음료점업,27442230,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,내항 여객 운송업,938200,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,스포츠 및 레크레이션 용품 임대업,610000,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,기타음식료품위주종합소매업,68449990,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,차량용 주유소 운영업,381089845,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,"피자, 햄버거, 샌드위치 및 유사 음식점업",16146152,16889496.48,2020-12-15
2018-08,서귀포시,대정읍,빵 및 과자류 소매업,76642780,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,비알콜 음료점업,29447410,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,기타음식료품위주종합소매업,45734360,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,기타 주점업,65242000,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,기타 외국식 음식점업,1423600,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,기타 수상오락 서비스업,580000,17374858.44,2020-12-15
2018-08,서귀포시,대륜동,체인화 편의점,213665230,16889496.48,2020-12-15
2018-08,서귀포시,대정읍,그외 기타 종합 소매업,495000,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,관광 민예품 및 선물용품 소매업,823000,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,과실 및 채소 소매업,45437080,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,건강보조식품 소매업,5265800,17374858.44,2020-12-15
2018-08,서귀포시,대륜동,휴양콘도 운영업,6488500,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,호텔업,9980100,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,한식 음식점업,701442079,16889496.48,2020-12-15
2018-08,서귀포시,대정읍,그외 기타 분류안된 오락관련 서비스업,1102000,17374858.44,2020-12-15
2018-08,서귀포시,대륜동,기타 주점업,5980000,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,기타 외국식 음식점업,48043900,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,기타 대형 종합 소매업,1742419090,16889496.48,2020-12-15
2018-08,서귀포시,남원읍,슈퍼마켓,108816270,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,수산물 소매업,32724538,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,서양식 음식점업,68973040,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,빵 및 과자류 소매업,25596910,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,비알콜 음료점업,9842700,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,기타음식료품위주종합소매업,447066962,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,스포츠 및 레크레이션 용품 임대업,12184000,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,기타 주점업,29415000,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,그외 기타 종합 소매업,3700000,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,그외 기타 스포츠시설 운영업,500000,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,관광 민예품 및 선물용품 소매업,4137500,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,과실 및 채소 소매업,42713950,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,골프장 운영업,1114039462,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,건강보조식품 소매업,394008,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,기타 외국식 음식점업,2860000,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,여관업,40349200,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,욕탕업,277500,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,육류 소매업,43202860,14983632.76,2020-12-15
2018-08,서귀포시,대륜동,그외 기타 종합 소매업,13115000,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,관광 민예품 및 선물용품 소매업,290000,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,과실 및 채소 소매업,75372100,16889496.48,2020-12-15
2018-08,서귀포시,대륜동,건강보조식품 소매업,26106920,16889496.48,2020-12-15
2018-08,서귀포시,남원읍,휴양콘도 운영업,231619902,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,화장품 및 방향제 소매업,5150920,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,한식 음식점업,518355201,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",10439200,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,체인화 편의점,141259690,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,차량용 주유소 운영업,396710040,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,차량용 가스 충전업,17379480,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,중식 음식점업,18399000,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,전시 및 행사 대행업,32884900,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,일식 음식점업,71276000,14983632.76,2020-12-15
2018-08,서귀포시,남원읍,일반유흥 주점업,24354000,14983632.76,2020-12-15
2018-08,서귀포시,대정읍,서양식 음식점업,91288850,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,수산물 소매업,62843000,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,슈퍼마켓,768891292,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,스포츠 및 레크레이션 용품 임대업,33198116,17374858.44,2020-12-15
2018-08,서귀포시,동홍동,서양식 음식점업,43852640,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,빵 및 과자류 소매업,39373620,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,비알콜 음료점업,29103830,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,마사지업,198500,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,기타음식료품위주종합소매업,46934610,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,기타 외국식 음식점업,36296000,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,수산물 소매업,33014000,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,기타 수상오락 서비스업,285000,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,그외 기타 종합 소매업,4392500,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,관광 민예품 및 선물용품 소매업,7573500,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,과실 및 채소 소매업,72216310,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,건강보조식품 소매업,5268900,19075713.6,2020-12-15
2018-08,서귀포시,대천동,휴양콘도 운영업,182149956,9137253.098,2020-12-15
2018-08,서귀포시,대천동,화장품 및 방향제 소매업,1449870,9137253.098,2020-12-15
2018-08,서귀포시,동홍동,기타 대형 종합 소매업,775597780,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,슈퍼마켓,1080301275,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,스포츠 및 레크레이션 용품 임대업,88471900,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,여관업,10985500,19075713.6,2020-12-15
2018-08,서귀포시,서홍동,관광 민예품 및 선물용품 소매업,8657800,5868755.565,2020-12-15
2018-08,서귀포시,서홍동,과실 및 채소 소매업,2755000,5868755.565,2020-12-15
2018-08,서귀포시,서홍동,건강보조식품 소매업,809210,5868755.565,2020-12-15
2018-08,서귀포시,동홍동,화장품 및 방향제 소매업,200000,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,한식 음식점업,850722500,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",61683149,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,체인화 편의점,205929260,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,차량용 주유소 운영업,218907517,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,차량용 가스 충전업,47527925,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,중식 음식점업,29588400,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,전시 및 행사 대행업,9942000,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,일식 음식점업,131826500,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,육류 소매업,77796197,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,욕탕업,809500,19075713.6,2020-12-15
2018-08,서귀포시,동홍동,여행사업,7143500,19075713.6,2020-12-15
2018-08,서귀포시,대천동,호텔업,35006565,9137253.098,2020-12-15
2018-08,서귀포시,서홍동,기타 수상오락 서비스업,550000,5868755.565,2020-12-15
2018-08,서귀포시,대천동,한식 음식점업,591541616,9137253.098,2020-12-15
2018-08,서귀포시,대천동,체인화 편의점,247672170,9137253.098,2020-12-15
2018-08,서귀포시,대천동,건강보조식품 소매업,879000,9137253.098,2020-12-15
2018-08,서귀포시,대정읍,화장품 및 방향제 소매업,10390060,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,한식 음식점업,1023675632,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",54548440,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,체인화 편의점,267141374,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,차량용 주유소 운영업,576086112,17374858.44,2020-12-15
2018-08,서귀포시,대천동,과실 및 채소 소매업,50317500,9137253.098,2020-12-15
2018-08,서귀포시,대정읍,차량용 가스 충전업,12741000,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,전시 및 행사 대행업,591600,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,일식 음식점업,93482000,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,일반유흥 주점업,112563000,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,육류 소매업,64202714,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,욕탕업,2582500,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,여관업,32138608,17374858.44,2020-12-15
2018-08,서귀포시,대정읍,중식 음식점업,69622100,17374858.44,2020-12-15
2018-08,서귀포시,대천동,관광 민예품 및 선물용품 소매업,699000,9137253.098,2020-12-15
2018-08,서귀포시,대천동,그외 기타 종합 소매업,300000,9137253.098,2020-12-15
2018-08,서귀포시,대천동,기타 외국식 음식점업,26621350,9137253.098,2020-12-15
