날짜,관광지명,관광객수
2016.01,비자림,127
2016.01,산굼부리,0
2016.01,삼성혈,0
2016.01,삼양선사유적지,118
2016.01,생각하는 정원,0
2016.01,절물자연휴양림,0
2016.01,제주도립 김창열미술관,0
2016.01,제주돌문화공원,160
2016.01,제주러브랜드,0
2016.01,제주목관아지,550
2016.01,제주별빛누리공원,4
2016.01,제주항일기념관,7
2016.01,한라산국립공원,15348
2016.01,한림공원,0
2016.01,항몽 유적지,17
2016.01,해녀 박물관,304
2016.01,감귤박물관,75
2016.01,기당미술관,11
2016.01,마라해양도립공원,0
2016.01,박물관은살아있다,0
2016.01,산방산,142
2016.01,서귀포도립해양공원,0
2016.01,서귀포자연휴양림,7
2016.01,서복전시관,42
2016.01,성산일출봉,73030
2016.01,소리섬박물관,0
2016.01,소인국테마파크,0
2016.01,신영영화박물관,0
2016.01,아프리카박물관,0
2016.01,여미지식물원,0
2016.01,이중섭미술관,15
2016.01,익스트림 아일랜드,0
2016.01,일출랜드,3776
2016.01,정방폭포,1277
2016.01,제주민속촌박물관,0
2016.01,제주조각공원,0
2016.01,제주추사관,0
2016.01,중문주상절리대,17633
2016.01,천제연폭포,3957
2016.01,천지연폭포,7759
2016.01,카멜리아힐,0
2016.01,테디베어뮤지엄,0
2016.01,퍼시픽랜드,0
2016.01,아쿠아플라넷,7791
2016.01,화락원,0
2016.02,(주)제주미니미니랜드,0
2016.02,국립제주박물관,2544
2016.02,도립미술관,193
2016.02,만장굴관광지,2773
2016.02,목석원,0
2016.02,민속자연사박물관,39938
2016.02,비자림,92
2016.02,산굼부리,0
2016.02,삼성혈,0
2016.02,삼양선사유적지,91
2016.02,생각하는 정원,0
2016.02,절물자연휴양림,0
2016.02,제주도립 김창열미술관,0
2016.02,제주돌문화공원,185
2016.02,제주러브랜드,0
2016.02,제주목관아지,1513
2016.02,제주별빛누리공원,10
2016.02,제주항일기념관,4
2016.02,한라산국립공원,21189
2016.02,한림공원,0
2016.02,항몽 유적지,27
2016.02,해녀 박물관,361
2016.02,감귤박물관,106
2016.02,기당미술관,4
2016.02,마라해양도립공원,0
2016.02,박물관은살아있다,0
2016.02,산방산,338
2016.02,서귀포도립해양공원,0
2016.02,서귀포자연휴양림,3
2016.02,서복전시관,77
2016.02,성산일출봉,97524
2016.02,소리섬박물관,0
2016.02,소인국테마파크,0
2016.02,신영영화박물관,0
2016.02,아프리카박물관,0
2016.02,여미지식물원,0
2016.02,이중섭미술관,14
2016.02,익스트림 아일랜드,0
2016.02,일출랜드,2941
2016.02,정방폭포,1253
2016.02,제주민속촌박물관,0
2016.02,제주조각공원,0
2016.02,제주추사관,4
2016.02,중문주상절리대,21070
2016.02,천제연폭포,5823
2016.02,천지연폭포,9085
2016.02,카멜리아힐,0
2016.02,테디베어뮤지엄,0
2016.02,퍼시픽랜드,0
2016.02,아쿠아플라넷,12500
2016.02,화락원,0
2016.03,(주)제주미니미니랜드,0
2016.03,국립제주박물관,1446
2016.03,도립미술관,212
2016.03,만장굴관광지,7107
2016.03,목석원,0
2016.03,민속자연사박물관,58611
2016.03,비자림,110
2016.03,산굼부리,0
2016.03,삼성혈,0
2016.03,삼양선사유적지,135
2016.03,생각하는 정원,0
2016.03,절물자연휴양림,0
2016.03,제주도립 김창열미술관,0
2016.03,제주돌문화공원,899
2016.03,제주러브랜드,0
2016.03,제주목관아지,1080
2016.03,제주별빛누리공원,14
2016.03,제주항일기념관,37
2016.03,한라산국립공원,21334
2016.03,한림공원,0
2016.03,항몽 유적지,21
2016.03,해녀 박물관,1398
2016.03,감귤박물관,28
2016.03,기당미술관,7
2016.03,마라해양도립공원,0
2016.03,박물관은살아있다,0
2016.03,산방산,710
2016.03,서귀포도립해양공원,0
2016.03,서귀포자연휴양림,16
2016.03,서복전시관,82
2016.03,성산일출봉,105444
2016.03,소리섬박물관,0
2016.03,소인국테마파크,0
2016.03,신영영화박물관,0
2016.03,아프리카박물관,0
2016.03,여미지식물원,0
2016.03,이중섭미술관,56
2016.03,익스트림 아일랜드,0
2016.03,일출랜드,2710
2016.03,정방폭포,1759
2016.03,제주민속촌박물관,0
2016.03,제주조각공원,0
2016.03,제주추사관,3
2016.03,중문주상절리대,19460
2016.03,천제연폭포,6167
2016.03,천지연폭포,12184
2016.03,카멜리아힐,0
2016.03,테디베어뮤지엄,0
2016.03,퍼시픽랜드,0
2016.03,아쿠아플라넷,14905
2016.03,화락원,0
2016.04,(주)제주미니미니랜드,0
2016.04,국립제주박물관,4947
2016.04,도립미술관,202
2016.04,만장굴관광지,8845
2016.04,목석원,0
2016.04,민속자연사박물관,48605
2016.04,비자림,77
2016.04,산굼부리,0
2016.04,삼성혈,0
2016.04,삼양선사유적지,304
2016.04,생각하는 정원,0
2016.04,절물자연휴양림,0
2016.04,제주도립 김창열미술관,0
2016.04,제주돌문화공원,855
2016.04,제주러브랜드,0
2016.04,제주목관아지,1104
2016.04,제주별빛누리공원,23
2016.04,제주항일기념관,51
2016.04,한라산국립공원,16544
2016.04,한림공원,0
2016.04,항몽 유적지,57
2016.04,해녀 박물관,1629
2016.04,감귤박물관,44
2016.04,기당미술관,20
2016.04,마라해양도립공원,0
2016.04,박물관은살아있다,0
2016.04,산방산,734
2016.04,서귀포도립해양공원,0
2016.04,서귀포자연휴양림,0
2016.04,서복전시관,112
2016.04,성산일출봉,134215
2016.04,소리섬박물관,0
2016.04,소인국테마파크,0
2016.04,신영영화박물관,0
2016.04,아프리카박물관,0
2016.04,여미지식물원,0
2016.04,이중섭미술관,107
2016.04,익스트림 아일랜드,0
2016.04,일출랜드,4420
2016.04,정방폭포,2265
2016.04,제주민속촌박물관,0
2016.04,제주조각공원,0
2016.04,제주추사관,3
2016.04,중문주상절리대,21869
2016.04,천제연폭포,8131
2016.04,천지연폭포,14664
2016.04,카멜리아힐,0
2016.04,테디베어뮤지엄,0
2016.04,퍼시픽랜드,0
2016.04,아쿠아플라넷,19109
2016.04,화락원,0
2016.05,(주)제주미니미니랜드,0
2016.05,국립제주박물관,5113
2016.05,도립미술관,211
2016.05,만장굴관광지,10495
2016.05,목석원,0
2016.05,민속자연사박물관,56506
2016.05,비자림,224
2016.05,산굼부리,0
2016.05,삼성혈,0
2016.05,삼양선사유적지,168
2016.05,생각하는 정원,0
2016.05,절물자연휴양림,0
2016.05,제주도립 김창열미술관,0
2016.05,제주돌문화공원,1688
2016.05,제주러브랜드,0
2016.05,제주목관아지,1923
2016.05,제주별빛누리공원,36
2016.05,제주항일기념관,60
2016.05,한라산국립공원,16237
2016.05,한림공원,0
2016.05,항몽 유적지,63
2016.05,해녀 박물관,1745
2016.05,감귤박물관,124
2016.05,기당미술관,3
2016.05,마라해양도립공원,0
2016.05,박물관은살아있다,0
2016.05,산방산,612
2016.05,서귀포도립해양공원,0
2016.05,서귀포자연휴양림,7
2016.05,서복전시관,113
2016.05,성산일출봉,129010
2016.05,소리섬박물관,0
2016.05,소인국테마파크,0
2016.05,신영영화박물관,0
2016.05,아프리카박물관,0
2016.05,여미지식물원,0
2016.05,이중섭미술관,313
2016.05,익스트림 아일랜드,0
2016.05,일출랜드,5943
2016.05,정방폭포,2395
2016.05,제주민속촌박물관,0
2016.05,제주조각공원,0
2016.05,제주추사관,0
2016.05,중문주상절리대,22317
2016.05,천제연폭포,8793
2016.05,천지연폭포,15740
2016.05,카멜리아힐,0
2016.05,테디베어뮤지엄,0
2016.05,퍼시픽랜드,0
2016.05,아쿠아플라넷,19032
2016.05,화락원,0
2016.06,(주)제주미니미니랜드,0
2016.06,국립제주박물관,2658
2016.06,도립미술관,252
2016.06,만장굴관광지,8445
2016.06,목석원,0
2016.06,민속자연사박물관,59470
2016.06,비자림,354
2016.06,산굼부리,0
2016.06,삼성혈,0
2016.06,삼양선사유적지,168
2016.06,생각하는 정원,0
2016.06,절물자연휴양림,0
2016.06,제주도립 김창열미술관,0
2016.06,제주돌문화공원,1027
2016.06,제주러브랜드,0
2016.06,제주목관아지,1054
2016.06,제주별빛누리공원,30
2016.06,제주항일기념관,33
2016.06,한라산국립공원,17805
2016.06,한림공원,0
2016.06,항몽 유적지,60
2016.06,해녀 박물관,1636
2016.06,감귤박물관,86
2016.06,기당미술관,7
2016.06,마라해양도립공원,0
2016.06,박물관은살아있다,0
2016.06,산방산,642
2016.06,서귀포도립해양공원,0
2016.06,서귀포자연휴양림,0
2016.06,서복전시관,263
2016.06,성산일출봉,139949
2016.06,소리섬박물관,0
2016.06,소인국테마파크,0
2016.06,신영영화박물관,0
2016.06,아프리카박물관,0
2016.06,여미지식물원,0
2016.06,이중섭미술관,372
2016.06,익스트림 아일랜드,0
2016.06,일출랜드,4012
2016.06,정방폭포,3017
2016.06,제주민속촌박물관,0
2016.06,제주조각공원,0
2016.06,제주추사관,27
2016.06,중문주상절리대,26119
2016.06,천제연폭포,9833
2016.06,천지연폭포,16975
2016.06,카멜리아힐,0
2016.06,테디베어뮤지엄,0
2016.06,퍼시픽랜드,0
2016.06,아쿠아플라넷,19459
2016.06,화락원,0
2016.07,(주)제주미니미니랜드,0
2016.07,국립제주박물관,2647
2016.07,도립미술관,326
2016.07,만장굴관광지,8188
2016.07,목석원,0
2016.07,민속자연사박물관,44230
2016.07,비자림,305
2016.07,산굼부리,0
2016.07,삼성혈,0
2016.07,삼양선사유적지,168
2016.07,생각하는 정원,0
2016.07,절물자연휴양림,0
2016.07,제주도립 김창열미술관,0
2016.07,제주돌문화공원,1015
2016.07,제주러브랜드,0
2016.07,제주목관아지,1363
2016.07,제주별빛누리공원,31
2016.07,제주항일기념관,47
2016.07,한라산국립공원,16548
2016.07,한림공원,0
2016.07,항몽 유적지,68
2016.07,해녀 박물관,1621
2016.07,감귤박물관,109
2016.07,기당미술관,8
2016.07,마라해양도립공원,0
2016.07,박물관은살아있다,0
2016.07,산방산,552
2016.07,서귀포도립해양공원,0
2016.07,서귀포자연휴양림,35
2016.07,서복전시관,434
2016.07,성산일출봉,188401
2016.07,소리섬박물관,0
2016.07,소인국테마파크,0
2016.07,신영영화박물관,0
2016.07,아프리카박물관,0
2016.07,여미지식물원,0
2016.07,이중섭미술관,263
2016.07,익스트림 아일랜드,0
2016.07,일출랜드,3451
2016.07,정방폭포,3957
2016.07,제주민속촌박물관,0
2016.07,제주조각공원,0
2016.07,제주추사관,13
2016.07,중문주상절리대,30063
2016.07,천제연폭포,13492
2016.07,천지연폭포,22985
2016.07,카멜리아힐,0
2016.07,테디베어뮤지엄,0
2016.07,퍼시픽랜드,0
2016.07,아쿠아플라넷,41127
2016.07,화락원,0
2016.08,(주)제주미니미니랜드,0
2016.08,국립제주박물관,2157
2016.08,도립미술관,407
2016.08,만장굴관광지,6939
2016.08,목석원,0
2016.08,민속자연사박물관,55505
2016.08,비자림,183
2016.08,산굼부리,0
2016.08,삼성혈,0
2016.08,삼양선사유적지,22
2016.08,생각하는 정원,0
2016.08,절물자연휴양림,0
2016.08,제주도립 김창열미술관,0
2016.08,제주돌문화공원,1733
2016.08,제주러브랜드,0
2016.08,제주목관아지,1249
2016.08,제주별빛누리공원,25
2016.08,제주항일기념관,38
2016.08,한라산국립공원,17981
2016.08,한림공원,0
2016.08,항몽 유적지,34
2016.08,해녀 박물관,1617
2016.08,감귤박물관,331
2016.08,기당미술관,26
2016.08,마라해양도립공원,0
2016.08,박물관은살아있다,0
2016.08,산방산,737
2016.08,서귀포도립해양공원,0
2016.08,서귀포자연휴양림,39
2016.08,서복전시관,409
2016.08,성산일출봉,151387
2016.08,소리섬박물관,0
2016.08,소인국테마파크,0
2016.08,신영영화박물관,0
2016.08,아프리카박물관,0
2016.08,여미지식물원,0
2016.08,이중섭미술관,312
2016.08,익스트림 아일랜드,0
2016.08,일출랜드,4270
2016.08,정방폭포,4397
2016.08,제주민속촌박물관,0
2016.08,제주조각공원,0
2016.08,제주추사관,2
2016.08,중문주상절리대,25130
2016.08,천제연폭포,13451
2016.08,천지연폭포,18734
2016.08,카멜리아힐,0
2016.08,테디베어뮤지엄,0
2016.08,퍼시픽랜드,0
2016.08,아쿠아플라넷,37744
2016.08,화락원,0
2016.09,(주)제주미니미니랜드,0
2016.09,국립제주박물관,2940
2016.09,도립미술관,259
2016.09,만장굴관광지,8500
2016.09,목석원,0
2016.09,민속자연사박물관,39425
2016.09,비자림,230
2016.09,산굼부리,0
2016.09,삼성혈,0
2016.09,삼양선사유적지,35
2016.09,생각하는 정원,0
2016.09,절물자연휴양림,0
2016.09,제주도립 김창열미술관,0
2016.09,제주돌문화공원,815
2016.09,제주러브랜드,0
2016.09,제주목관아지,2095
2016.09,제주별빛누리공원,16
2016.09,제주항일기념관,37
2016.09,한라산국립공원,17011
2016.09,한림공원,0
2016.09,항몽 유적지,69
2016.09,해녀 박물관,2526
2016.09,감귤박물관,127
2016.09,기당미술관,179
2016.09,마라해양도립공원,0
2016.09,박물관은살아있다,0
2016.09,산방산,1004
2016.09,서귀포도립해양공원,0
2016.09,서귀포자연휴양림,33
2016.09,서복전시관,399
2016.09,성산일출봉,105831
2016.09,소리섬박물관,0
2016.09,소인국테마파크,0
2016.09,신영영화박물관,0
2016.09,아프리카박물관,0
2016.09,여미지식물원,0
2016.09,이중섭미술관,244
2016.09,익스트림 아일랜드,0
2016.09,일출랜드,3216
2016.09,정방폭포,3484
2016.09,제주민속촌박물관,0
2016.09,제주조각공원,0
2016.09,제주추사관,0
2016.09,중문주상절리대,21511
2016.09,천제연폭포,9140
2016.09,천지연폭포,16047
2016.09,카멜리아힐,0
2016.09,테디베어뮤지엄,0
2016.09,퍼시픽랜드,0
2016.09,아쿠아플라넷,14887
2016.09,화락원,0
2016.1,(주)제주미니미니랜드,0
2016.1,국립제주박물관,514
2016.1,도립미술관,408
2016.1,만장굴관광지,9529
2016.1,목석원,0
2016.1,민속자연사박물관,37188
2016.1,비자림,335
2016.1,산굼부리,0
2016.1,삼성혈,0
2016.1,삼양선사유적지,51
2016.1,생각하는 정원,0
2016.1,절물자연휴양림,0
2016.1,제주도립 김창열미술관,0
2016.1,제주돌문화공원,1213
2016.1,제주러브랜드,0
2016.1,제주목관아지,2033
2016.1,제주별빛누리공원,13
2016.1,제주항일기념관,48
2016.1,한라산국립공원,20702
2016.1,한림공원,0
2016.1,항몽 유적지,52
2016.1,해녀 박물관,2181
2016.1,감귤박물관,161
2016.1,기당미술관,7
2016.1,마라해양도립공원,0
2016.1,박물관은살아있다,0
2016.1,산방산,1159
2016.1,서귀포도립해양공원,0
2016.1,서귀포자연휴양림,36
2016.1,서복전시관,744
2016.1,성산일출봉,118873
2016.1,소리섬박물관,0
2016.1,소인국테마파크,0
2016.1,신영영화박물관,0
2016.1,아프리카박물관,0
2016.1,여미지식물원,0
2016.1,이중섭미술관,177
2016.1,익스트림 아일랜드,0
2016.1,일출랜드,3216
2016.1,정방폭포,4154
2016.1,제주민속촌박물관,0
2016.1,제주조각공원,0
2016.1,제주추사관,15
2016.1,중문주상절리대,21017
2016.1,천제연폭포,11132
2016.1,천지연폭포,15709
2016.1,카멜리아힐,0
2016.1,테디베어뮤지엄,0
2016.1,퍼시픽랜드,0
2016.1,아쿠아플라넷,18259
2016.1,화락원,0
2016.11,(주)제주미니미니랜드,0
2016.11,국립제주박물관,4072
2016.11,도립미술관,396
2016.11,만장굴관광지,6617
2016.11,목석원,0
2016.11,민속자연사박물관,24949
2016.11,비자림,172
2016.11,산굼부리,0
2016.11,삼성혈,0
2016.11,삼양선사유적지,262
2016.11,생각하는 정원,0
2016.11,절물자연휴양림,0
